,json,title_rough,check,title
1709,"{u'imdbID': u'tt0381765', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Hotlines'}",September 1 - Hotlines,0.0,Hotlines
1710,"{u'imdbID': u'tt0388625', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTQ2OTU2OTI1MF5BMl5BanBnXkFtZTgwMTY5ODkwMzE@._V1_SX300.jpg', u'Title': u'My Dad the Rock Star'}",September 1 - My Dad the Rock Star,0.0,My Dad the Rock Star
1711,"{u'imdbID': u'tt0476936', u'Year': u'2003\u20132005', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Ride with Funkmaster Flex'}",September 1 - Ride with Funkmaster Flex,0.0,Ride with Funkmaster Flex
1712,"{u'imdbID': u'tt0379669', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Tactical to Practical with Hunter Ellis'}",September 1 - Tactical to Practical,0.0,Tactical to Practical
1713,"{u'imdbID': u'tt0381740', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BZjYxMjJjZTAtYzNiNy00NjNiLTk1YzktM2UxYmJlYTE2MmVmXkEyXkFqcGdeQXVyMjg0Mjg1MDM@._V1_SX300.jpg', u'Title': u'Clean House'}",September 3 - Clean House,0.0,Clean House
1714,"{u'imdbID': u'tt0319969', u'Year': u'2003\u20132005', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNjA1MjYxNzU2MV5BMl5BanBnXkFtZTcwMjAyMDk0MQ@@._V1._CR1,26,362,472_SY132_CR6,0,89,132_AL_.jpg_V1_SX300.jpg', u'Title': u'Carniv\xe0le'}",September 7 - Carnivàle,0.0,Carnivàle
1715,"{u'imdbID': u'tt0379623', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNTI3ODcxMTQ4MF5BMl5BanBnXkFtZTcwNTgyMjM0MQ@@._V1_SX300.jpg', u'Title': u'Ellen: The Ellen DeGeneres Show'}",September 8 - The Ellen DeGeneres Show,0.0,The Ellen DeGeneres Show
1716,"{u'imdbID': u'tt0364902', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Whoopi'}",September 9 - Whoopi,0.0,Whoopi
1717,"{u'imdbID': u'tt0364812', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Happy Family'}",September 9 - Happy Family,0.0,Happy Family
1718,"{u'imdbID': u'tt0398571', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Starting Over'}",September 9 - Starting Over,0.0,Starting Over
1719,"{u'imdbID': u'tt0367344', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BZDc1NThhYmMtYzMwZC00NTkxLWE1ZDgtMzJhOGNhZThkM2FjXkEyXkFqcGdeQXVyMTI2OTM0NzQ@._V1_SX300.jpg', u'Title': u'Jake 2.0'}",September 10 - Jake 2.0,0.0,Jake 2.0
1720,"{u'imdbID': u'tt0367371', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjg1MDIxZTktOGFhZC00YTUwLWIyYWYtOWQ4YWUzMjNhY2Q5XkEyXkFqcGdeQXVyMTMwNDczNzI@._V1_SX300.jpg', u'Title': u'The Mullets'}",September 11 - The Mullets,0.0,The Mullets
1721,"{u'imdbID': u'tt0363368', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BZjRmYjM2OWItMTY2Yy00MjlkLThkYzQtZGFiNTUwYjIyYzkzXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Title': u'Run of the House'}",September 11 - Run of the House,0.0,Run of the House
1722,"{u'imdbID': u'tt0374366', u'Year': u'2003\u20132005', u'Type': u'series', u'Poster': u'N/A', u'Title': u""Steve Harvey's Big Time Challenge""}",September 11 - Steve Harvey's Big Time Challenge,0.0,Steve Harvey's Big Time Challenge
1723,"{u'imdbID': u'tt0367276', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'N/A', u'Title': u'All About the Andersons'}",September 12 - All About the Andersons,0.0,All About the Andersons
1724,,September 13 - Romeo!,0.0,Romeo!
1725,"{u'imdbID': u'tt0364822', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTU0MTU5NTE0Nl5BMl5BanBnXkFtZTcwNTExODUyMQ@@._V1_SX300.jpg', u'Title': u'K Street'}",September 14 - K Street,0.0,K Street
1726,,September 15 - Eve,0.0,Eve
1727,"{u'imdbID': u'tt0366082', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Rock Me, Baby'}",September 15 - Rock Me Baby,0.0,Rock Me Baby
1728,"{u'imdbID': u'tt0344718', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'N/A', u'Title': u'The Sharon Osbourne Show'}",September 15 - The Sharon Osbourne Show,0.0,The Sharon Osbourne Show
1729,"{u'imdbID': u'tt2431022', u'Year': u'2012', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NzUxODMzMF5BMl5BanBnXkFtZTcwMTk2MjM3OA@@._V1_SX300.jpg', u'Title': u'Mankind the Story of All of Us'}",September 16 - All of Us,0.0,All of Us
1730,"{u'imdbID': u'tt0364888', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTdlYjcwMmEtMjUxMi00NDg4LTg0YjUtZjAxZGVhYWVjMTFjXkEyXkFqcGdeQXVyMjcyMDU4NA@@._V1_SX300.jpg', u'Title': u'Threat Matrix'}",September 18 - Threat Matrix,0.0,Threat Matrix
1731,"{u'imdbID': u'tt0374412', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Like Family'}",September 19 - Like Family,0.0,Like Family
1732,"{u'imdbID': u'tt0367363', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Luis'}",September 19 - Luis,0.0,Luis
1733,check out later,September 20 - Lilo & Stitch: The Series,0.0,Lilo & Stitch: The Series
1734,"{u'imdbID': u'tt0364828', u'Year': u'2003\u20132008', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2Mjc0NTM2N15BMl5BanBnXkFtZTcwNTI5OTU3MQ@@._V1_SX300.jpg', u'Title': u'Las Vegas'}",September 22 - Las Vegas,0.0,Las Vegas
1735,"{u'imdbID': u'tt0369179', u'Year': u'2003\u20132015', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMDU1MDExNl5BMl5BanBnXkFtZTcwOTAwMjYyOQ@@._V1_SX300.jpg', u'Title': u'Two and a Half Men'}",September 22 - Two and a Half Men,0.0,Two and a Half Men
1736,"{u'imdbID': u'tt0364845', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4ODkwMTkyOF5BMl5BanBnXkFtZTgwMzk3NDQwMDI@._V1_SX300.jpg', u'Title': u'NCIS'}",September 23 - NCIS,0.0,NCIS
1737,"{u'imdbID': u'tt0368530', u'Year': u'2003\u20132012', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTU5MTE0Mzg4Nl5BMl5BanBnXkFtZTcwNjc0NDUwNA@@._V1_SX300.jpg', u'Title': u'One Tree Hill'}",September 23 - One Tree Hill,0.0,One Tree Hill
1738,"{u'imdbID': u'tt0366027', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'N/A', u'Title': u""I'm with Her""}",September 23 - I'm With Her,0.0,I'm With Her
1739,"{u'imdbID': u'tt0367298', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTU2Mzk5NzI5NV5BMl5BanBnXkFtZTYwNjY3NTg2._V1_SX300.jpg', u'Title': u'The Brotherhood of Poland, New Hampshire'}","September 24 - The Brotherhood of Poland, New Hampshire",0.0,"The Brotherhood of Poland, New Hampshire"
1740,"{u'imdbID': u'tt0237123', u'Year': u'2000\u20132004', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMDk1ODI2M15BMl5BanBnXkFtZTYwNjMyNDk4._V1._CR0,21,269,418_SX89_AL_.jpg_V1_SX300.jpg', u'Title': u'Coupling'}",September 25 - Coupling,0.0,Coupling
1741,check out later,September 26 - Hope & Faith,0.0,Hope & Faith
1742,"{u'imdbID': u'tt0402637', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'EKN Teen Kids News'}",September 27 - Teen Kids News,0.0,Teen Kids News
1743,"{u'imdbID': u'tt0760437', u'Year': u'2005\u20132008', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMDQyNjk0NF5BMl5BanBnXkFtZTgwMzAxMjYzMzE@._V1_SX300.jpg', u'Title': u'Ben 10'}",September 28 - 10-8: Officers on Duty,0.0,10
1744,"{u'imdbID': u'tt0368479', u'Year': u'2003\u20132010', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NTc3MDgzNF5BMl5BanBnXkFtZTcwNTkyNzM2MQ@@._V1_SX300.jpg', u'Title': u'Cold Case'}",September 28 - Cold Case,0.0,Cold Case
1745,"{u'imdbID': u'tt0380124', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BOGNiNzZjMzYtZTgyMC00Yjk2LTg2YTItMWM1NGJhNGNiZWM3XkEyXkFqcGdeQXVyMjcyMDU4NA@@._V1_SX300.jpg', u'Title': u""The Lyon's Den""}",September 28 - The Lyon's Den,0.0,The Lyon's Den
1746,"{u'imdbID': u'tt1313981', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Invent This!'}",September 30 - Invent This!,0.0,Invent This!
1747,check out later,October 1 - Austin Stevens: Snakemaster,0.0,Austin Stevens: Snakemaster
1748,"{u'imdbID': u'tt3799552', u'Year': u'2014\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u""Leah Remini: It's All Relative""}",October 1 - It's All Relative,0.0,It's All Relative
1749,"{u'imdbID': u'tt0364823', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Karen Sisco'}",October 1 - Karen Sisco,0.0,Karen Sisco
1750,"{u'imdbID': u'tt0365983', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Married to the Kellys'}",October 3 - Married to the Kellys,0.0,Married to the Kellys
1751,"{u'imdbID': u'tt0421092', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTkyMjg3MDcwNF5BMl5BanBnXkFtZTcwOTMyODQzMw@@._V1_SX300.jpg', u'Title': u'BattleField Detectives'}",October 4 - Battlefield Detectives,0.0,Battlefield Detectives
1752,,October 5 - Tarzan,0.0,Tarzan
1753,"{u'imdbID': u'tt0401024', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Knock First'}",October 6 - Knock First,0.0,Knock First
1754,"{u'imdbID': u'tt0483862', u'Year': u'2006\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTg5ODYzMTI2OV5BMl5BanBnXkFtZTcwMDA5MzM2MQ@@._V1_SX300.jpg', u'Title': u'Suburban Shootout'}",October 12 - Shootout,0.0,Shootout
1755,"{u'imdbID': u'tt0374409', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'King of the Jungle'}",October 13 - King of the Jungle,0.0,King of the Jungle
1756,"{u'imdbID': u'tt0387773', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Rich Girls'}",October 14 - Rich Girls,0.0,Rich Girls
1757,check out later,October 17 - VH1 ILL-ustrated,0.0,VH1 ILL
1758,check out later,October 20 - 1st and 10,0.0,1st and 10
1759,"{u'imdbID': u'tt0387729', u'Year': u'2003\u20132007', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Cold Pizza'}",October 20 - Cold Pizza,0.0,Cold Pizza
1760,,October 20 - Skin,0.0,Skin
1761,"{u'imdbID': u'tt0379638', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTc4NzM2MjQ0Ml5BMl5BanBnXkFtZTcwMjczMTQyMQ@@._V1_SX300.jpg', u'Title': u'Kid Notorious'}",October 22 - Kid Notorious,0.0,Kid Notorious
1762,"{u'imdbID': u'tt0382501', u'Year': u'2003\u20132005', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0OTM0MjY4NV5BMl5BanBnXkFtZTcwMDQ3ODYyMQ@@._V1_SX300.jpg', u'Title': u'Viva la Bam'}",October 26 - Viva La Bam,0.0,Viva La Bam
1763,"{u'imdbID': u'tt0389701', u'Year': u'2003\u20132006', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTU2MjE1NDQyOV5BMl5BanBnXkFtZTcwMTk3MzUzMQ@@._V1_SX300.jpg', u'Title': u'Wildboyz'}",October 26 - Wildboyz,0.0,Wildboyz
1764,"{u'imdbID': u'tt0366055', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'A Minute with Stan Hooper'}",October 29 - A Minute with Stan Hooper,0.0,A Minute with Stan Hooper
1765,"{u'imdbID': u'tt0364817', u'Year': u'2003\u20132005', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjk5MTY1MDk5MV5BMl5BanBnXkFtZTcwODU2MjcyMQ@@._V1_SX300.jpg', u'Title': u'Tru Calling'}",October 30 - Tru Calling,0.0,Tru Calling
1766,"{u'imdbID': u'tt0443368', u'Year': u'2004\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Distraction'}",October 31 - Distraction,0.0,Distraction
1767,"{u'imdbID': u'tt0386986', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMzNmNDJhNTYtOTM3Ni00YmJjLTgxNTItMTIzNGVjY2E2MzEzXkEyXkFqcGdeQXVyMjAxMTI4Njc@._V1_SX300.jpg', u'Title': u'Tutenstein'}",November 1 - Tutenstein,0.0,Tutenstein
1768,"{u'imdbID': u'tt0367279', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4OTIyNzA5NF5BMl5BanBnXkFtZTcwODQxMTE1OQ@@._V1_SX300.jpg', u'Title': u'Arrested Development'}",November 2 - Arrested Development,0.0,Arrested Development
1769,"{u'imdbID': u'tt0458259', u'Year': u'2005\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTMyODM2NTk4M15BMl5BanBnXkFtZTcwODMxOTIxMw@@._V1_SX300.jpg', u'Title': u'Dirty Jobs'}",November 7 - Dirty Jobs,0.0,Dirty Jobs
1770,,November 12 - I Married...,0.0,I Married...
1771,"{u'imdbID': u'tt0386161', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'The Bronx Bunny Show'}",November 24 - The Bronx Bunny Show,0.0,The Bronx Bunny Show
1772,"{u'imdbID': u'tt0389591', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNmI1ZmQwMWYtYWQyZi00NWQ0LWEwYjAtZWIyMGI1OWFmYTkwXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Title': u'Celebrity Poker Showdown'}",December 2 - Celebrity Poker Showdown,0.0,Celebrity Poker Showdown
1773,"{u'imdbID': u'tt1059884', u'Year': u'2007\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'In the Line of Fire'}",December 2 - Line of Fire,0.0,Line of Fire
1774,"{u'imdbID': u'tt0362153', u'Year': u'2003\u20132007', u'Type': u'series', u'Poster': u'N/A', u'Title': u'The Simple Life'}",December 2 - The Simple Life,0.0,The Simple Life
1775,"{u'imdbID': u'tt0364892', u'Year': u'2003\u20132004', u'Type': u'series', u'Poster': u'N/A', u'Title': u'The Tracy Morgan Show'}",December 2 - The Tracy Morgan Show,0.0,The Tracy Morgan Show
1776,"{u'imdbID': u'tt0388595', u'Year': u'2003\u20132012', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjE1NTI1NDExM15BMl5BanBnXkFtZTcwODc1MDEzMQ@@._V1_SX300.jpg', u'Title': u'Extreme Makeover: Home Edition'}",December 3 - Extreme Makeover: Home Edition,0.0,Extreme Makeover: Home Edition
1777,"{u'imdbID': u'tt0306305', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'The Conspiracy Zone'}",January 6 - The Conspiracy Zone,0.0,The Conspiracy Zone
1778,"{u'imdbID': u'tt0348510', u'Year': u'2003\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'The It Factor: Los Angeles'}",January 6 - The It Factor,0.0,The It Factor
1779,"{u'imdbID': u'tt0305056', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTU3MDkwMzQ4M15BMl5BanBnXkFtZTcwMzk0OTgxNQ@@._V1_SX300.jpg', u'Title': u'Last Call with Carson Daly'}",January 8 - Last Call with Carson Daly,0.0,Last Call with Carson Daly
1780,"{u'imdbID': u'tt0417306', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'CMT Crossroads'}",January 13 - CMT Crossroads,0.0,CMT Crossroads
1781,"{u'imdbID': u'tt0305044', u'Year': u'2002\u20132007', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTY4MDQwMzQ2Nl5BMl5BanBnXkFtZTcwODk1NDcyMQ@@._V1_SX300.jpg', u'Title': u'The Jamie Kennedy Experiment'}",January 13 - The Jamie Kennedy Experiment,0.0,The Jamie Kennedy Experiment
1782,"{u'imdbID': u'tt0297560', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'First Monday'}",January 15 - First Monday,0.0,First Monday
1783,"{u'imdbID': u'tt0305472', u'Year': u'2002', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BZDNiNTYzZTYtMjk2Ni00NDVlLWI1YWYtZDJhMzJlODQxODcxXkEyXkFqcGdeQXVyMTI2OTM0NzQ@._V1_SX300.jpg', u'Title': u""That '80s Show""}",January 23 - That '80s Show,0.0,That '80s Show
1784,"{u'imdbID': u'tt0299278', u'Year': u'2001\u20132005', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTU3ODU4MjU0OF5BMl5BanBnXkFtZTcwMTE5OTQxMQ@@._V1_SX300.jpg', u'Title': u'The Cramp Twins'}",February 8 - The Cramp Twins,0.0,The Cramp Twins
1785,"{u'imdbID': u'tt0310457', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Galidor: Defenders of the Outer Dimension'}",February 9 - Galidor,0.0,Galidor
1786,"{u'imdbID': u'tt0291628', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Leap of Faith'}",February 28 - Leap of Faith,0.0,Leap of Faith
1787,"{u'imdbID': u'tt0290966', u'Year': u'2002\u20132004', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTU0MzY5NDE0Nl5BMl5BanBnXkFtZTcwNjY2NTQ4NA@@._V1_SX300.jpg', u'Title': u'Jeremiah'}",March 3 - Jeremiah,0.0,Jeremiah
1788,"{u'imdbID': u'tt0310481', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Late World with Zach'}",March 4 - Late World with Zach,0.0,Late World with Zach
1789,"{u'imdbID': u'tt0275821', u'Year': u'2001\u20132004', u'Type': u'series', u'Poster': u'N/A', u'Title': u'As If'}",March 5 - As If,0.0,As If
1790,"{u'imdbID': u'tt0306370', u'Year': u'2002\u20132005', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NTkzNTcyOV5BMl5BanBnXkFtZTYwMzE2Mzg5._V1_SX300.jpg', u'Title': u'The Osbournes'}",March 5 - The Osbournes,0.0,The Osbournes
1791,"{u'imdbID': u'tt0286486', u'Year': u'2002\u20132008', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTcwNzQwODI5NV5BMl5BanBnXkFtZTcwNzQxMjI5MQ@@._V1_SX300.jpg', u'Title': u'The Shield'}",March 12 - The Shield,0.0,The Shield
1792,"{u'imdbID': u'tt1239096', u'Year': u'2002\u20132004', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Mostly True Stories: Urban Legends Revealed'}",March 19 - Mostly True Stories: Urban Legends Revealed,0.0,Mostly True Stories: Urban Legends Revealed
1793,"{u'imdbID': u'tt0235916', u'Year': u'2002\u20132008', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTc5NTc1MTY2MV5BMl5BanBnXkFtZTgwMDc4NDgwMzE@._V1_SX300.jpg', u'Title': u'ChalkZone'}",March 22 - ChalkZone,0.0,ChalkZone
1794,"{u'imdbID': u'tt0313038', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNzg2Njc4MjY2MF5BMl5BanBnXkFtZTgwNzUxOTQxMDE@._V1_SX300.jpg', u'Title': u'The Bachelor'}",March 25 - The Bachelor,0.0,The Bachelor
1795,"{u'imdbID': u'tt0310460', u'Year': u'2002\u20132007', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTI0NDM2NTk5NF5BMl5BanBnXkFtZTcwNzY4OTE0MQ@@._V1_SX300.jpg', u'Title': u'George Lopez'}",March 27 - George Lopez,0.0,George Lopez
1796,"{u'imdbID': u'tt0361140', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTIwNjUxOTU5OF5BMl5BanBnXkFtZTcwMjQ2MDUyMQ@@._V1._CR29,41,296,433_SY132_CR0,0,89,132_AL_.jpg_V1_SX300.jpg', u'Title': u'.hack//SIGN'}",April 4 - .hack//Sign,0.0,.hack//Sign
1797,"{u'imdbID': u'tt0312253', u'Year': u'2002\u20132013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Whammy! The All New Press Your Luck'}",April 15 - Whammy! The All-New Press Your Luck,0.0,Whammy! The All
1798,"{u'imdbID': u'tt0835010', u'Year': u'2001\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2Mzg4MDg4M15BMl5BanBnXkFtZTgwMDUyODkwMzE@._V1_SX300.jpg', u'Title': u""How It's Made""}",April 22 - Made,0.0,Made
1799,"{u'imdbID': u'tt0364770', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'$40 a Day'}",April 24 - $40 a Day,0.0,$40 a Day
1800,check out later,May - WWF Afterburn,0.0,WWF Afterburn
1801,check out later,May - WWF Bottom Line,0.0,WWF Bottom Line
1802,"{u'imdbID': u'tt1758429', u'Year': u'2011', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMjI4NzYxOF5BMl5BanBnXkFtZTcwNTUwMTc1NA@@._V1_SX300.jpg', u'Title': u'Spartacus: Gods of the Arena'}",May 1 - Arena,0.0,Arena
1803,"{u'imdbID': u'tt0367293', u'Year': u'2002\u20132004', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Blister'}",May 1 - Blister,0.0,Blister
1804,"{u'imdbID': u'tt0367302', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNjBhNjNkY2QtMTM1ZS00YzMzLWE3YTktOGFlZmZiZjRiODg3XkEyXkFqcGdeQXVyNjYwNjQyNDk@._V1_SX300.jpg', u'Title': u'Cheat! Pringles Gamers Guide'}",May 1 - Cheat!,0.0,Cheat!
1805,"{u'imdbID': u'tt0346264', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Filter'}",May 1 - Filter,0.0,Filter
1806,,May 1 - Game Makers,0.0,Game Makers
1807,"{u'imdbID': u'tt0315679', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Icons'}",May 1 - Icons,0.0,Icons
1808,"{u'imdbID': u'tt0118431', u'Year': u'1997\u20131998', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BYTU4MGRhMzEtYzYzNC00NDczLTkwZTktNGQ0ZjQwNjhjNjAzXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Title': u'Players'}",May 1 - Players,0.0,Players
1809,,May 1 - Portal,0.0,Portal
1810,"{u'imdbID': u'tt0326669', u'Year': u'2002\u20132003', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMzZkZGI3OWYtMmIzZS00NTkyLTlkYzktNGFkMTEwZmJkZTk2XkEyXkFqcGdeQXVyNDkyODgyMjE@._V1_SX300.jpg', u'Title': u'The Best Sex Ever'}",May 3 - The Best Sex Ever,0.0,The Best Sex Ever
1811,"{u'imdbID': u'tt4150076', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Eye Drops'}",May 16 - Eye Drops,0.0,Eye Drops
1812,check out later,May 25 - WWF Confidential,0.0,WWF Confidential
1813,"{u'imdbID': u'tt0306414', u'Year': u'2002\u20132008', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNjc1NzYwODEyMV5BMl5BanBnXkFtZTcwNTcxMzU1MQ@@._V1_SX300.jpg', u'Title': u'The Wire'}",June 2 - The Wire,0.0,The Wire
1814,"{u'imdbID': u'tt0318959', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NTI5ODY1M15BMl5BanBnXkFtZTcwMjEwNDE2MQ@@._V1_SX300.jpg', u'Title': u'Crank Yankers'}",June 3 - Crank Yankers,0.0,Crank Yankers
1815,"{u'imdbID': u'tt0320860', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Friend or Foe'}",June 3 - Friend or Foe?,0.0,Friend or Foe?
1816,"{u'imdbID': u'tt0315055', u'Year': u'2002\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Russian Roulette'}",June 3 - Russian Roulette,0.0,Russian Roulette
1817,"{u'imdbID': u'tt0278866', u'Year': u'2002\u20132007', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Kim Possible'}",June 7 - Kim Possible,0.0,Kim Possible
